id,name,sport_type,start_date,distance_m,moving_time_s,elapsed_time_s,elev_gain_m,avg_speed_m_s,max_speed_m_s,avg_hr,max_hr,calories,visibility,private,gear_id,country,external_id,upload_id,polyline
12551065577,Evening Run,Run,2024-09-30T16:41:51Z,5952.1,1668,1950,69.1,3.568,4.794,,,,everyone,False,,,stripped_garmin_ping_374420851156,13381861977.0,
12517729857,Evening Run,Run,2024-09-27T17:50:47Z,955.9,412,421,0.0,2.32,2.648,,,,everyone,False,,,stripped_garmin_ping_373376780195,13346225262.0,
12517728931,Evening Run,Run,2024-09-27T17:20:51Z,2960.5,663,869,32.8,4.465,6.657,,,,everyone,False,,,stripped_garmin_ping_373376763328,13346224217.0,
12517727740,Evening Run,Run,2024-09-27T16:24:09Z,4394.4,1492,1601,48.2,2.945,3.424,,,,everyone,False,,,stripped_garmin_ping_373376724933,13346222955.0,
12511018051,Evening Run,Run,2024-09-26T16:40:01Z,13529.8,7369,7748,71.3,1.836,7.826,,,,everyone,False,,,stripped_garmin_ping_373142741694,13339052343.0,
12511017820,Evening Run,Run,2024-09-25T17:02:54Z,1400.5,552,726,16.8,2.537,4.039,,,,everyone,False,,,stripped_garmin_ping_373142736246,13339052087.0,
12511017825,Evening Run,Run,2024-09-25T16:23:12Z,4738.0,869,1877,47.1,5.452,7.34,,,,everyone,False,,,stripped_garmin_ping_373142735504,13339052090.0,
12511017827,Afternoon Run,Run,2024-09-25T15:33:28Z,4676.3,1517,1525,52.3,3.083,3.902,,,,everyone,False,,,stripped_garmin_ping_373142730958,13339052072.0,
12511018603,Morning Run,Run,2024-09-24T08:53:30Z,5002.1,1518,1518,56.1,3.295,4.252,,,,everyone,False,,,stripped_garmin_ping_373142729105,13339052934.0,
12511019023,Night Run,Run,2024-09-23T19:03:15Z,925.7,358,475,7.1,2.586,3.144,,,,everyone,False,,,stripped_garmin_ping_373142727304,13339053383.0,
12511018590,Evening Run,Run,2024-09-23T18:36:20Z,4087.3,888,888,43.8,4.603,7.32,,,,everyone,False,,,stripped_garmin_ping_373142726057,13339052939.0,
12511019194,Evening Run,Run,2024-09-23T17:37:40Z,4532.9,1509,1517,49.9,3.004,5.477,,,,everyone,False,,,stripped_garmin_ping_373142724863,13339053586.0,
12453056478,Evening Run,Run,2024-09-19T17:39:00Z,1048.4,460,479,2.0,2.279,2.64,,,,everyone,False,,,stripped_garmin_ping_371355372749,13277167122.0,
12453056139,Evening Run,Run,2024-09-19T17:03:18Z,3497.1,1153,1807,4.6,3.033,8.432,,,,everyone,False,,,stripped_garmin_ping_371355363141,13277166783.0,
12453056253,Evening Run,Run,2024-09-19T16:07:26Z,4662.6,1481,1580,51.9,3.148,6.186,,,,everyone,False,,,stripped_garmin_ping_371355366774,13277166846.0,
12445079282,Night Run,Run,2024-09-18T19:24:37Z,965.2,316,319,10.7,3.055,3.624,,,,everyone,False,,,stripped_garmin_ping_371115761975,13268645492.0,
12445079163,Evening Run,Run,2024-09-18T18:34:36Z,4622.5,837,1863,47.6,5.523,7.382,,,,everyone,False,,,stripped_garmin_ping_371115758315,13268645315.0,
12445078960,Evening Run,Run,2024-09-18T17:45:43Z,4693.7,1500,1508,49.8,3.129,4.213,,,,everyone,False,,,stripped_garmin_ping_371115747834,13268645066.0,
12436243734,Night Run,Run,2024-09-17T20:02:32Z,430.2,115,146,0.0,3.741,4.242,,,,everyone,False,,,stripped_garmin_ping_370854618674,13259242000.0,
12436244150,Night Run,Run,2024-09-17T19:31:22Z,1415.9,637,643,15.0,2.223,2.687,,,,everyone,False,,,stripped_garmin_ping_370854627297,13259242432.0,
12436243943,Evening Run,Run,2024-09-17T18:33:17Z,2568.8,685,2804,18.9,3.75,8.035,,,,everyone,False,,,stripped_garmin_ping_370854620212,13259242235.0,
12436243773,Evening Run,Run,2024-09-17T17:36:32Z,4692.9,1569,1616,52.2,2.991,3.972,,,,everyone,False,,,stripped_garmin_ping_370854613283,13259242016.0,
12427951729,Night Run,Run,2024-09-16T19:00:42Z,1404.7,530,555,15.5,2.65,3.177,,,,everyone,False,,,stripped_garmin_ping_370592666050,13250408858.0,
12427951984,Evening Run,Run,2024-09-16T18:27:38Z,4817.5,1174,1275,46.8,4.103,8.895,,,,everyone,False,,,stripped_garmin_ping_370592650422,13250409010.0,
12427951714,Evening Run,Run,2024-09-16T17:40:27Z,4773.6,1389,1503,35.8,3.437,10.078,,,,everyone,False,,,stripped_garmin_ping_370592606902,13250408839.0,
12427951948,Lunch Run,Run,2024-09-14T10:01:20Z,941.0,349,349,9.3,2.696,3.168,,,,everyone,False,,,stripped_garmin_ping_370592576565,13250409087.0,
12427951950,Morning Run,Run,2024-09-14T08:15:02Z,2897.1,870,1024,28.4,3.33,5.52,,,,everyone,False,,,stripped_garmin_ping_370592559689,13250409056.0,
12427951704,Evening Run,Run,2024-09-13T18:47:22Z,1382.5,546,546,13.5,2.532,2.998,,,,everyone,False,,,stripped_garmin_ping_370592533494,13250408804.0,
12427951863,Evening Run,Run,2024-09-13T17:35:10Z,7131.6,3116,3143,75.0,2.289,7.141,,,,everyone,False,,,stripped_garmin_ping_370592521950,13250408984.0,
12427951715,Evening Run,Run,2024-09-13T16:26:37Z,4541.7,1500,3231,52.9,3.028,3.916,,,,everyone,False,,,stripped_garmin_ping_370592436550,13250408843.0,
12427951840,Night Run,Run,2024-09-12T19:07:18Z,1016.1,429,429,11.5,2.368,5.644,,,,everyone,False,,,stripped_garmin_ping_370592386862,13250408966.0,
12427951962,Evening Run,Run,2024-09-12T18:18:30Z,5576.1,1796,1924,3.4,3.105,7.909,,,,everyone,False,,,stripped_garmin_ping_370592373505,13250408980.0,al|{FgkiLmD{@QIISOu@OkC?_@TtAXz@Lh@n@`ATLfBf@n@L`@LE@oAYeBc@_AOQKKSIYQiAI{A?a@^tBz@rBLLf@Tt@Tn@JbA\SCyCs@aAS]OOSOg@E]ImB?i@FJLfA^lAXn@Z^d@Xd@NxBh@LH{Ac@_@OgCa@QKOe@SuAGwBJ|@Nl@`AdCXTdA\bCd@GFU?a@Ko@QuAYu@SYSKWYgB?u@Ey@BH@\P`A`A|Bl@d@bBd@rAXeAWm@ImBg@i@SIGMSQgAGy@@q@A]JR@ZJj@Nh@p@`Bb@\XLbD|@O?qBe@eBi@]OKOISGYIy@MaCBPLtAf@hAJ`@Vb@x@^hATxAd@g@M}@Mi@S}@M{@WOQIWMu@Gk@?s@Eo@L`Ah@pATt@Vf@VVx@ZfCh@IAq@WaDw@g@QIGGGIWKg@Kw@EiBFXBf@j@bBj@jATRdB`@r@LNJZHgAUyAa@{AUQOMSI[Q{ACu@AUB[A?@I?OHKF?
12427951973,Evening Run,Run,2024-09-12T17:15:39Z,4772.1,1518,1545,0.0,3.144,4.169,,,,everyone,False,,,stripped_garmin_ping_370592318529,13250409037.0,
12427952146,Lunch Run,Run,2024-09-11T10:48:03Z,2630.1,497,1377,26.7,5.292,8.076,,,,everyone,False,,,stripped_garmin_ping_370592302701,13250409171.0,
12427821213,Lunch Run,Run,2024-09-11T10:21:46Z,1684.7,731,1397,0.0,2.305,8.331,,,,everyone,False,,,stripped_garmin_ping_370592255074,13250271582.0,
12427821296,Lunch Run,Run,2024-09-11T09:50:02Z,4433.9,1213,1266,46.7,3.655,9.598,,,,everyone,False,,,stripped_garmin_ping_370592214170,13250271649.0,
12427821251,Evening Run,Run,2024-09-10T18:59:08Z,509.3,162,187,5.9,3.144,5.568,,,,everyone,False,,,stripped_garmin_ping_370592182688,13250271529.0,
12427821249,Evening Run,Run,2024-09-10T18:22:14Z,2448.3,612,1921,17.8,4.0,7.15,,,,everyone,False,,,stripped_garmin_ping_370592169356,13250271615.0,
12427821092,Evening Run,Run,2024-09-10T17:02:16Z,5193.7,1624,1843,58.4,3.198,4.688,,,,everyone,False,,,stripped_garmin_ping_370592109125,13250271349.0,
12369045742,Evening Run,Run,2024-09-09T18:51:39Z,949.3,421,421,10.3,2.255,6.1,,,,everyone,False,,,stripped_garmin_ping_368886791261,13187421849.0,
12369045743,Evening Run,Run,2024-09-09T18:20:53Z,4653.2,1226,1443,45.1,3.795,8.312,,,,everyone,False,,,stripped_garmin_ping_368886790358,13187421901.0,
12369045461,Evening Run,Run,2024-09-09T17:37:48Z,6258.1,1835,1949,71.5,3.41,9.228,,,,everyone,False,,,stripped_garmin_ping_368886789052,13187421590.0,
12369045494,Evening Run,Run,2024-09-06T18:17:09Z,1023.5,345,345,9.6,2.967,3.782,,,,everyone,False,,,stripped_garmin_ping_368886788248,13187421642.0,
12369045531,Evening Run,Run,2024-09-06T17:20:40Z,10326.9,2702,2750,34.5,3.822,6.464,,,,everyone,False,,,stripped_garmin_ping_368886788275,13187421673.0,yz{{FoniLXJh@D|@NfAZhA`@b@FvCt@\BnAZnA^h@TZTf@Hr@VZ\CNe@b@cBhB_@Z]Ey@OsCw@_Dm@o@SMGiCk@sAa@{@Qs@Uc@Ii@GoAYmAa@aB_@cCq@g@KoBc@[WAGUq@Ke@ScDDi@F@pBd@vAf@tBj@v@Nb@P`Cf@h@VdDf@r@N|@R`Bh@bB^JDn@Jb@DfAVf@Hd@Rt@VhAPv@T`Ah@tAd@FZELGL]b@iBrBWHsGaBeCi@eBc@e@Is@Q[M}Bc@sBe@}By@aE_AqBi@gBa@MGYa@Ks@WwAKcBBe@\Ab@Ln@JfAZhA`@vA\d@NnBb@|@^hB\jAVhA`@d@Jr@Vj@PpATh@Pf@Fp@Tr@Ld@FZHXNfATb@N`AV\PlA^t@PJH@NGL}@fAGTaA~@[JsBc@kCs@{FoA}Bm@wDw@y@MmAa@UOg@Q_AK}@Y{@OcBe@wBc@U][qAG{@EyAAs@FIJAJ@rAb@`FhAzBn@nB`@b@\b@Lj@Lj@HnDt@f@Fz@Tn@HbBd@zAXt@TdDr@RFj@b@d@P`AVVNId@QTy@rAeAfAOFQ?cBg@{Cq@cEkAWEi@QiDw@iCu@a@IK?}@UaA[SC
12335800825,Night Run,Run,2024-09-05T19:07:00Z,1460.0,445,468,15.1,3.281,4.001,,,,everyone,False,,,stripped_garmin_ping_367979092083,13151625330.0,
12335800862,Evening Run,Run,2024-09-05T18:25:46Z,5900.7,2067,2217,5.0,2.855,8.434,,,,everyone,False,,,stripped_garmin_ping_367979091449,13151625336.0,
12335800913,Evening Run,Run,2024-09-05T17:57:00Z,5428.0,1494,1519,58.4,3.633,4.918,,,,everyone,False,,,stripped_garmin_ping_367979090040,13151625372.0,_j|{FmkiLi@Ig@QgBc@a@a@Om@?u@Nm@Zi@JI\KrA\b@Pt@P^NZ^Ll@sCdB]Xu@_@q@S]SM_@Go@@i@DUPa@XYXKPHh@Np@XbBZZZFf@?x@AHUn@]b@]De@Gi@SgBa@QM[g@Gm@By@BIVi@^QXEZLb@HXP\RTDRNb@FJFFNJx@Ct@Sj@c@\_@B[E}CkA_@_@M{@H}@Xq@VS`@@`@PdATTLdAPRHDFDNDp@Gt@Sl@KLa@TG@a@GaBa@g@QYE][Oe@Cy@Lo@Xc@d@[rAZx@TZDt@PTZHr@Gx@]r@MNUJ[AeAUmA[m@YSYOc@CWDe@P_@Xa@NId@?zAVpBr@FNHl@@n@Kl@]f@]JU@m@Ie@O_Bo@_@[Sg@Ce@Jq@Zq@FE`@MrA\|Af@VDLDHLPx@?l@On@Yb@QJk@G}Cw@_@_@Qm@@aANg@V[PMX?|DbAHHZp@@\Et@Ul@e@TUAu@I_Cm@]]Qi@Ao@Lk@Xg@d@YD?`Ct@nA\FDJPDTDp@Ip@Yd@YTa@Du@KeCq@[]EGMq@JcAXo@b@[`@@l@VzA`@dA^FPDn@?t@CNSh@STKDc@Fo@K}@U_AUSMOQOk@AcA
12327156167,Evening Run,Run,2024-09-04T18:39:01Z,1024.9,409,432,6.8,2.506,3.499,,,,everyone,False,,,stripped_garmin_ping_367741075006,13142266602.0,
12327156171,Evening Run,Run,2024-09-04T17:52:41Z,5275.7,1227,2420,57.7,4.3,7.757,,,,everyone,False,,,stripped_garmin_ping_367741073986,13142266672.0,
12327156147,Evening Run,Run,2024-09-04T17:09:52Z,3953.6,1196,1202,45.3,3.306,3.813,,,,everyone,False,,,stripped_garmin_ping_367741074701,13142266608.0,yo|{FgmiL]a@Og@@s@Ls@Xa@d@Q`@BlDdAHFTb@Fl@?TE\Sj@]Tg@FoCm@c@O[UOg@Es@Fg@H]Xa@d@Mf@H|Bp@h@RZ`@F\?r@Y~@c@Zc@Bw@KcBc@a@OYe@Ok@Bs@Vw@f@_@b@Cv@TrBf@b@PHJJn@?p@Ml@g@l@i@FqAUcBa@SK[e@Ke@Dq@Hc@`@k@`@Ob@@j@Lz@Xt@Rd@RDFNl@?n@ALQl@c@b@KFi@@oCs@c@QOKQ]Ki@Bq@Tm@^]VCb@@n@L\Jd@PfATPZDn@An@Uv@_@\i@FKAwAa@e@KIE[IKEY_@Mm@@s@Pm@^]d@Gl@LxCx@VXHl@Cz@Uj@a@Zk@By@W_B]c@UQ]Ms@Bg@Xo@^[j@GbDr@`@VTr@@n@CNOj@]`@i@Ji@IqCm@]]Qk@?w@
12317198836,Evening Run,Run,2024-09-03T17:15:02Z,8143.1,2339,2339,90.6,3.481,6.178,,,,everyone,False,,,stripped_garmin_ping_367460220639,13130754271.0,
12307552607,Evening Run,Run,2024-09-02T16:35:21Z,1480.6,539,550,14.8,2.747,3.15,,,,everyone,False,,,stripped_garmin_ping_367183917369,13120282652.0,
12307448559,Evening Run,Run,2024-09-02T16:00:44Z,2983.9,1862,1975,32.7,1.603,7.849,,,,everyone,False,,,stripped_garmin_ping_367181573224,13120149289.0,
12307040991,Afternoon Run,Run,2024-09-02T15:24:42Z,4998.6,1515,1676,55.8,3.299,4.199,,,,everyone,False,,,stripped_garmin_ping_367172512116,13119586292.0,
12276190699,Night Run,Run,2024-08-29T19:46:24Z,962.9,379,911,8.9,2.541,2.829,,,,everyone,False,,,stripped_garmin_ping_366230272454,13086784002.0,
12276190447,Evening Run,Run,2024-08-29T18:16:15Z,9717.6,3960,4743,9.8,2.454,8.598,,,,everyone,False,,,stripped_garmin_ping_366230270512,13086783783.0,
12276190420,Evening Run,Run,2024-08-29T17:45:07Z,1459.3,449,449,12.4,3.25,3.941,,,,everyone,False,,,stripped_garmin_ping_366230268686,13086783807.0,
12267029827,Evening Run,Run,2024-08-28T18:50:02Z,1055.9,473,481,8.7,2.232,2.589,,,,everyone,False,,,stripped_garmin_ping_365968231465,13076566362.0,
12266843036,Evening Run,Run,2024-08-28T17:48:21Z,7640.5,1678,3055,86.9,4.553,7.758,,,,everyone,False,,,stripped_garmin_ping_365964578308,13076370583.0,
12265989493,Evening Run,Run,2024-08-28T16:51:15Z,5467.9,1501,1556,59.7,3.643,4.403,,,,everyone,False,,,stripped_garmin_ping_365948565866,13075477095.0,
12258391252,Night Run,Run,2024-08-27T19:10:16Z,2008.5,767,767,20.3,2.619,3.471,,,,everyone,False,,,stripped_garmin_ping_365719972945,13067564353.0,
12258272146,Evening Run,Run,2024-08-27T18:15:35Z,2569.9,832,2818,17.9,3.089,7.93,,,,everyone,False,,,stripped_garmin_ping_365717256989,13067442228.0,
12257362194,Evening Run,Run,2024-08-27T17:19:08Z,5355.4,1488,1502,56.6,3.599,4.613,,,,everyone,False,,,stripped_garmin_ping_365700240396,13066508912.0,eq|{FeqiLFg@Rg@b@e@JC^HlDdADBV`@Ll@Ap@Up@c@Ze@?c@GyA]s@WGE[_@Ow@AOFm@Zk@d@Sh@Dl@LvA`@L@r@ZFHF\@l@Kx@U^a@Te@@_@OaCm@a@WYq@Cq@Lo@`@k@b@SFA\F|Bt@j@VZd@Fr@Gx@S`@a@Xg@@_@MmAS{@W_@[Ui@Ck@Jo@Xg@b@Yf@@n@TbB`@d@TZr@BH?v@Qn@c@d@e@Fa@GoCw@a@UYo@As@Lk@Zg@b@Ud@@hCp@b@PHHXd@Hv@Ir@Yh@c@Rg@?y@WeBa@_@WWq@?}@Po@`@g@j@E`Dv@v@^DN@H@r@Af@Sl@_@^_@Fa@Ae@ScAUo@S_@]Sa@Gi@Dk@Tk@^_@^I~EtAJJHhAATKt@c@f@e@Je@Go@OiBo@QKWe@Io@Fw@Vg@b@SDAd@Bj@JfBf@`@TXn@DN?t@Qx@]Ve@LoAY_Be@a@WWi@C_AHk@Xg@\Qf@?lCp@VJb@^Pn@?p@Y~@[Xa@J_@G{Ae@{@QKG_@o@Kq@Fo@Vq@f@c@DAZFlCz@b@PJJVh@Dv@Kn@[f@CBg@Ne@Ig@Qq@Ms@QWMU]Mq@@s@
12249660081,Night Run,Run,2024-08-26T19:24:17Z,3393.0,1341,1647,0.0,2.53,8.96,,,,everyone,False,,,stripped_garmin_ping_365470949230,13058497021.0,
12249659027,Evening Run,Run,2024-08-26T18:51:43Z,6172.0,1781,1826,68.2,3.465,5.44,,,,everyone,False,,,stripped_garmin_ping_365470923901,13058496001.0,
12239435771,Afternoon Run,Run,2024-08-25T14:20:54Z,3033.4,1114,1507,27.5,2.723,4.16,,,,everyone,False,,,stripped_garmin_ping_365157429837,13047848535.0,
12239154904,Afternoon Run,Run,2024-08-25T14:03:53Z,1900.8,527,538,3.0,3.607,4.982,,,,everyone,False,,,stripped_garmin_ping_365151259602,13047556898.0,{p|{FguiLUl@Kh@KrBDb@RN`@JnBLn@?r@D\`@ZRf@Nb@Vb@Hf@Ap@H~@h@JD`BX~BZFAd@HXNVR`@P|Dv@h@Hd@B^JXVh@Jp@Hb@PZKlBmBX[Pi@MOc@S}DcAg@QuAYg@GeA[e@Kg@E]?gCi@q@Q
12223998502,Evening Run,Run,2024-08-23T17:31:07Z,5167.3,1517,1993,37.0,3.406,7.817,,,,everyone,False,,,stripped_garmin_ping_364708017716,13031735365.0,
12223998301,Evening Run,Run,2024-08-23T16:48:56Z,5073.0,1503,1633,57.2,3.375,4.441,,,,everyone,False,,,stripped_garmin_ping_364708015394,13031735269.0,
12216892912,Night Run,Run,2024-08-22T19:42:40Z,1379.7,612,640,14.2,2.254,2.983,,,,everyone,False,,,stripped_garmin_ping_364488103939,13024341406.0,
12216892766,"237 ppm, el rompe corazones, self-destruction",Run,2024-08-22T18:31:25Z,6323.4,3017,3640,4.8,2.096,8.466,,,,everyone,False,,,stripped_garmin_ping_364488095367,13024341235.0,
12216891458,Evening Run,Run,2024-08-22T17:44:08Z,5146.5,1533,1712,59.4,3.357,4.896,,,,everyone,False,,,stripped_garmin_ping_364488053289,13024339827.0,sr|{FkqiL
12216890762,Evening Run,Run,2024-08-21T16:37:21Z,1404.6,562,588,13.4,2.499,2.736,,,,everyone,False,,,stripped_garmin_ping_364488032996,13024339095.0,
12216890730,Afternoon Run,Run,2024-08-21T15:56:53Z,2836.8,1908,2199,27.9,1.487,9.253,,,,everyone,False,,,stripped_garmin_ping_364488024072,13024338996.0,
12216889772,Afternoon Run,Run,2024-08-21T15:16:40Z,5294.1,1524,1528,57.4,3.474,5.165,,,,everyone,False,,,stripped_garmin_ping_364487987649,13024338012.0,
12199577318,Night Run,Run,2024-08-20T20:01:49Z,10026.5,3134,3143,34.9,3.199,7.492,,,,everyone,False,,,stripped_garmin_ping_363997703493,13006210397.0,u||{Fu}kLwDw@eAMi@Bg@IUDC^RxBRtFRzBHtCN~AYdB?v@j@nCFr@Gd@NvAFrBLj@Dj@FPDhAJZZTZ^Bn@?t@DPt@j@P^B`@JTn@r@ZXl@H|@f@n@b@Z^Tt@H~APfCJp@Fv@Nn@T\NpAJT`Dp@r@Rf@Hh@NdB`@v@Nf@Bb@Nt@\V@b@Hh@Rd@Jx@T~@Pd@NhB`@xAV`D~@~Bd@f@@bByAfAmAKDwApBu@t@c@Nm@G]Ig@CqA[{@[aCo@cA]gEw@MA]Ka@GkBm@c@Gg@Sc@Ua@_@o@Am@KsD}@c@Yg@Gk@MQA@@PDb@BtAX|Ad@n@JzAf@nBZrBn@HAl@Lp@Tt@LdAZdCf@lCt@f@H|D`AfANJCzB_Cd@_@?Cq@z@g@f@m@v@YV_@Bm@MgA_@wB_@_AKc@Kg@Os@W_AS]MgBY_Cm@CE{@Ue@Ba@GiA][Yg@QsA[]SmASeBi@[Oe@KBBdDt@tA^vFlA`Bh@T@d@LnAb@fB\xA\l@Rl@JdBd@hB\|A`@xARdAaA~AiBAASb@}@dAu@v@a@X_@Cc@Oc@Ky@I}@UwAUQGeAUm@S]Oy@S]?WGeBWq@_@i@Ee@Se@Gg@@aAk@QOc@QMAk@Ka@KOK]EcBa@o@a@]KIK{@m@Qa@G_@Ce@Pq@Zc@d@g@TEfD~@lCl@t@Rd@THXEv@Mr@GjA?r@CVcASgAQ}DaA{BoA_@a@k@oA[cDQ_@Gw@M]Eo@E_AQ}@e@aA_@GGOQKg@AEMUMWk@YSQm@KQI?OQICm@DUKS}@g@a@Qe@Ik@A}@SkBCyAHq@EkADaAC}BHk@Em@EO@OK?CC[ESa@E[?OFc@@q@AuCCSAiAEm@A_BQgH@e@f@Oj@CJ?lB\`FjA~@Nv@P
12190359455,Night Run,Run,2024-08-19T19:12:01Z,9806.0,3275,3487,48.0,2.994,6.52,,,,everyone,False,,,stripped_garmin_ping_363737455965,12996084661.0,uso{FwijL[Eg@?c@Ci@IsA_AcDaBk@Wg@AYNa@\a@B]Gi@Dm@XyA`@YLc@F{@RcBj@c@HiBl@aBb@o@Lu@XUDeDfAs@dAc@v@cAlCqA~De@fA[\SNG@OEWQe@G[XWb@E@_@GeAa@s@e@qBaBc@c@k@_@iAcA_@c@][c@WU@g@WcAkAe@Wg@Hc@d@sAdBa@p@y@hA}AfCmCtDGFG?mAoBoBcCO]a@c@_@Km@g@mBgCw@qAo@s@k@e@e@Gi@Rg@HU@g@CIEo@?m@Fc@QmAGi@Fg@MqAEc@O_@@mAXgBFk@Dm@AoAMiCAoBEuDCoBDsBC{DBs@A[JQV_@@YRUZYZICMMg@{@o@{@Yi@m@{@Hc@IOu@q@oAgB?SNa@MQWMOCe@JUNQpAM\aAhAYb@Un@Wd@_@d@c@Zc@N{D?u@Bo@JKDWV]Jo@EgAScAMe@MQAg@Ck@Ne@DEAQSWKoARUGqAAm@P_BGiBRqAD[E{@Ey@Am@Bu@Je@GiA@e@E[M[c@a@[YwAMG?@KQMACHACC?@YEBCCAEABHE?@CAAN[o@Y]y@k@Wi@SQ]e@a@]e@YU_@M_@{BwDi@cAWU]E_@[[OuDGeBMqEFkCu@UUYe@SQE?g@Na@A_@?c@FaABc@Es@MaAAa@Lg@HeAFk@BSEg@AuBBy@Fi@La@RkB?GE[GWAa@Oe@DeAOcARIDk@Fi@DSCi@ZUBe@Dg@KiAPGBe@Ha@BqALy@ROlAInA@x@Mb@QPUNYFQVYJi@Fe@N_@@_@CmAPw@Dg@CSD_A@_@A[DaBMy@IQJE`B[lAIr@QdAKpCSz@Cv@YJg@Ue@AOEi@BuBOAHJjAKdA]AWEeAY]SAOBq@HWHiAVyAB_@Ry@@k@?sBDSJuA@}AJ_A@m@Sq@@s@Nu@HgA]wAGi@Ng@Nq@L{FU}@GOyAGq@KuDa@aDg@ECP}A
12190359578,Evening Run,Run,2024-08-19T17:38:45Z,10850.8,3166,3728,44.8,3.427,5.568,,,,everyone,False,,,stripped_garmin_ping_363737454417,12996084725.0,m~{{F}xkL`AfBh@t@d@dA\Zf@P^Xf@lAJ~@N|@Vd@b@h@Tl@CJE@NTRr@VpBExDD`BKjBKl@@jAC^e@zAUzACn@BZSpAA\GBWAu@Rc@?oASq@[e@EGNEb@GnBeArLpBf@xAf@tAX^JpAXZN|AVjDz@bCt@nAZpBDd@AJC\QXa@nBcAxBcBdAg@tAy@DGb@]T[^a@^@b@e@z@e@`@g@r@[t@S`@YnAqARc@`@[h@UJ?d@GVMh@O~@QlAe@zD[z@?^Fb@?d@EHBx@?zALjA@hAIf@?dAH`@ALKz@cAb@{@Tk@^w@\c@Zw@|@yA\]j@c@`@g@Ra@Za@h@{@TUXc@b@{@b@i@Vi@TWf@QDELa@f@gAx@_Ar@aAf@{@lD{En@{ALe@ZOl@w@Lm@LO`@UxAkBbBeCNY\[d@o@v@uAdA}AR]d@s@jBgCv@mAFADFTo@zAuBf@iAjCkDb@y@pAsBX[r@qA~@yARe@Ze@bAkAj@aAf@o@Vi@bAmA`@iAz@wApAiAT]Vo@d@e@f@w@^YHAx@y@Za@\s@`CgDTi@bA}AfB_CjB_D\]Va@^O`@y@xAsB?BBo@nAiBLY@MPDRPNPT`@RP|CxBbAx@jBjAl@f@`B~@b@X|@~@h@~@Z`AbBfEdAbBf@h@\h@j@p@`@^`@p@LJH?NPj@vA`@h@v@`AnAfAlC|ApAh@d@Vj@b@hArAdA~A^p@b@dAd@fBh@jCdAjCf@|@X`@\`@d@\@`@?l@TTj@TTCXc@^WN?zBxCjBjD`@j@Zh@`AlAVVTRPEZOlAaBLCZHX^\t@Zf@Z`@f@z@z@bAf@z@`@f@l@jAb@h@rCbBrA|@xGpDvDjBb@NvDrBd@NxBhAfAr@^L|Av@n@R|@j@z@b@h@PpBpAvA^x@j@j@Rb@Fd@Nv@ZjBxAf@Jl@Fr@NxAHnANtAJv@NrBLh@Fj@N|DXd@ADA
12178758643,Afternoon Run,Run,2024-08-18T11:20:47Z,13180.7,3569,3619,43.7,3.693,10.15,,,,everyone,False,,,stripped_garmin_ping_363394335010,12983231439.0,_b}{F{_lLaBg@UEu@ZOCa@@@X`@rCLdB?jCBr@\xBDbCRt@D^@~@AZ@NV`@NfDP`B?`AHr@?lAGnCE`@Lh@\n@h@j@Lr@Nh@`@j@\Eh@`@DNVh@tAnA`ANf@RXXJZb@fD\bAf@dAClAVlCCXBb@lA@h@FzA^b@B~@XnAJvB`AhBh@lBTZNlARbJzBxAPr@Nd@A`@[t@_A`AcANY?As@tAmAnBSRSLG?{Bs@qCo@sAWqBo@{Ce@}@[u@Ii@Ug@Mg@Be@G}Aw@_@Ac@Mq@SeBs@cE}@BD\@fDj@dAZ`@DrAd@d@HR?b@PrBtABAh@Bt@PfBFtAZd@FNA|Bn@ZBfA^pDt@l@PV@XQ|@_Al@{@f@g@?EKZYd@cBbC_@Vi@AkCy@c@Q{@Qm@SgBYkAa@}A_@o@Go@WaCe@gACgA_@U_@iAWc@OcB[M?}Ae@s@My@[dBV~Cx@hAV`@J^Rf@?bCpAX@pB^x@BlAVd@RfAXfBXvDx@ZLbCd@H?TS\g@ZUz@kA`@]?IITw@pAWf@q@x@]Zg@C[OiAYc@QcAQq@U_Dw@uA[I@}A_@}@]i@Ey@SgAEeAc@c@_@yBi@_AMo@UuCq@g@SI@t@F|Bj@xC~@pB\r@X`@T\Jb@@l@T|@JpCr@bCd@r@FvCr@tA`@~Bh@DAZW|AkBx@eAAC]jA_@l@_AfAk@h@m@EuBu@qEqAi@GsAa@{AQwC{@u@Oe@Ai@L_@]o@S]U}@Sc@Qk@OaA_@g@E_A]gBe@G?x@V`Dn@LDNPr@N`@PlANHFPBT^ZPp@R~AJxATf@NbC\dEhAnDf@vBn@XCRQlAgBdAmAYt@Yj@kBrB]J_@CwBy@yA[gCg@y@[uAQe@S}A[{Aa@mAMg@Da@A_AYg@]mCeAcDu@oAa@[[m@uCQwBWoA[wBEa@Os@IMGGQCq@q@q@O_@Qe@Mc@USWGOIGAIJuBCYu@Ik@UMk@Oa@Ee@CeBYeACo@M{@EaBBmAw@m@m@s@ACP[PmA?m@Do@Hc@LeCCi@Oo@MmAAeAIgB?u@S_GBUP?HFZM^CdAXdAPlJfC
